0.04642065562143004,673.8136411837797,116.72,113.948,72.346,106.688
0.04922576950319284,834.9695563006683,119.008,118.7,74.414,130.026
0.047386455664482394,932.9933722182433,128.726,119.756,80.486,136.046
0.04731857936286839,881.1782811231086,112.078,108.58,75.69,187.566
0.04978504180818673,686.1953149383255,118.172,145.206,74.436,135.746
0.047741450835337415,989.6599013000185,127.236,119.338,85.392,212.726
0.045454086123391454,803.8684163984577,115.576,123.54,74.172,124.992
0.045454086123391454,460.1401714431896,115.576,123.54,74.172,124.992
0.04870679082737532,582.8352484805819,126.312,134.346,86.294,132.646
0.04790553733056476,434.64061860690725,125.74,115.598,76.372,517.354
0.04766841056218775,541.1636346697748,108.976,111.044,69.024,1000
0.045632411561536385,591.1811979512121,127.742,117.424,78.352,128.106
0.04790553733056476,587.5433838356946,125.74,115.598,76.372,517.354
0.044920716169281186,528.6924207969379,117.38,1000,79.254,1000
0.044501313368570355,485.1495976480839,120.328,120.592,79.452,210.406
0.04539755004456558,650.6843774668271,109.592,111.924,73.05,153.546
0.04571508084055334,527.3387815257503,113.574,505.486,74.656,142.106
0.045388013987340006,587.9912003031235,114.19,111.55,73.424,136.946
0.043780625872699555,837.07011538169,111.638,1000,72.346,1000
0.04516208041856496,653.4765183418473,107.018,1000,69.728,134.726
0.045454086123391454,511.19604630898334,115.576,123.54,74.172,124.992
0.046668648827878384,552.10353239334,130.946,159.986,85.964,256.346
0.046484043098609235,541.1345226423495,126.95,150.386,75.272,128.286
0.044758555075679066,525.0774070352091,123.342,119.91,76.35,179.286
0.045454086123391454,682.4049831553532,115.576,123.54,74.172,124.992
0.04494206353034512,435.23527770668375,115.422,112.54,75.382,138.566
0.0451681189386433,567.5886379256918,127.72,508.446,78.66,114.08
0.0442955614944356,551.4238179963638,120.482,116.082,78.88,148.346
0.04466914941091164,527.9300332738447,126.092,393.286,84.336,517.354
0.043937571820491544,552.2921229609696,119.91,115.356,77.032,112.936
0.04522954419919316,619.7158169921277,121.472,158.246,77.45,130.226
0.04438492370548362,422.53639723022985,120.856,192.886,98.416,192.746
0.04145064438760719,444.63186460513157,110.714,109.944,74.282,134.706
0.04471450175387855,475.40905620685965,117.754,111.418,74.458,137.886
0.04384452458406093,477.5127732099457,121.626,129.406,77.45,139.186
0.042618850639791525,593.0952627826208,109.812,124.486,69.332,116.874
0.04406511762813062,510.24850114569125,123.144,130.566,79.716,120.526
0.042763415874165295,552.2818680132542,118.744,125.256,76.922,125.08
0.04187305411409943,491.2806059102847,112.32,1000,72.016,1000
0.042763415874165295,666.5554773844947,118.744,125.256,76.922,125.08
0.044604235152982605,519.9089456134365,123.386,132.106,92.674,153.746
0.042801211539096926,565.6648339068328,118.172,114.85,78.484,1000
0.04257034119861678,577.6102137640248,111.132,125.74,75.294,124.442
0.04353868151302842,662.116714560102,114.476,154.026,73.116,138.886
0.04275143023878204,374.7216966657167,112.21,120.614,72.61,133.086
0.04354063552479678,474.2337304680494,109.746,123.54,70.498,211.506
0.043168338339549556,524.2106562562791,119.778,153.706,77.208,135.386
0.04337487772809816,423.40614107535094,120.526,116.588,79.342,146.946
0.041547035842652846,608.1767400306242,110.054,107.92,69.75,135.406
0.04240099144758976,657.7924243949662,115.752,161.666,74.964,159.666
0.04337206444164538,612.4902445372896,114.454,112.43,73.402,127.456
0.041905872985923125,638.5019544558626,113.574,152.026,73.468,157.206
0.041547035842652846,573.9709500539353,110.054,107.92,69.75,135.406
0.040539527556768526,440.20620088020706,108.162,116.192,68.804,146.306
0.04256022179648051,679.7028240470797,113.904,1000,72.214,1000
0.04337487772809816,696.0443114879232,120.526,116.588,79.342,146.946
0.04381873462587822,721.2350508487102,115.29,110.494,74.942,172.386
0.041103510535733724,640.474511691049,111.836,114.542,78.924,137.786
0.04145064438760719,617.6556578900663,110.714,109.944,74.282,134.706
0.04292559900017762,657.9511200309688,119.338,108.712,69.024,121.274
0.041954314053646614,540.1074720386703,112.342,133.786,74.392,123.342
0.041453151792169886,546.6087347544908,108.206,108.954,71.268,121.582
0.041954314053646614,763.1753779668759,112.342,133.786,74.392,123.342
0.04320544519041471,944.3679039575427,115.466,170.206,76.284,210.246
0.04149170662575574,810.5684348012948,113.706,1000,72.016,1000
0.04178053983723975,726.953887966678,110.054,125.74,77.406,165.486
0.04048226132739716,886.588867439937,105.83,163.286,65.306,165.486
0.04145064438760719,665.7345258645166,110.714,109.944,74.282,134.706
0.04187305411409943,746.114487473812,112.32,1000,72.016,1000
0.0400722410212345,805.7055369910028,110.736,111.176,72.676,127.83
0.04084872264675516,738.021725359585,106.842,192.026,67.308,142.366
45.36979485714992,803.0309051962872,110.23,1000,64.8,1000
46.64759661545777,1171.7769151307662,119.426,505.326,66.626,517.354
47.49459512831018,938.6588366542125,155.906,130.466,67.836,137.706
46.262563209435406,899.9659368017908,135.546,148.366,66.076,146.226
44.672770001120476,840.0103692817361,146.786,177.966,63.806,107.524
46.262563209435406,790.5735823253003,135.546,148.366,66.076,146.226
45.36979485714992,660.883954453032,1000,1000,64.8,1000
46.26319604014411,757.8540022863301,136.186,144.586,66.076,126.686
46.92503551333004,729.5986741816993,154.566,124.112,67.022,517.354
46.447773419380255,707.2514290620612,107.37,1000,66.34,1000
46.18498383336454,696.8677309426523,157.706,178.766,65.966,121.076
44.672770001120476,580.4931470545524,146.786,177.966,63.806,107.524
45.138639610621496,736.3620367912606,119.844,159.466,64.47,133.306
47.142565208823704,684.8813202647607,1000,1000,67.33,1000
44.63134540645841,657.3280563695271,152.866,168.086,63.746,152.506
44.79891869491218,747.7052926298006,198.866,123.892,63.986,122.154
45.52289646040892,804.8530726602465,187.946,127.06,65.02,116.61
44.8450130856734,676.0262655881363,190.046,226.026,64.052,141.666
46.61717738277923,750.3614651246344,181.086,505.326,66.582,154.926
45.73872886850715,707.9551680407163,148.066,505.326,65.328,152.826
44.743966651353475,854.8970830288973,169.746,195.606,63.906,169.026
44.36548740221938,651.7826658615231,164.066,176.946,63.366,137.866
44.8450130856734,764.8395404519671,190.046,226.026,64.052,141.666
45.061611954436195,721.1702877982912,265.486,175.026,64.36,183.746
45.21693017088486,700.8755295629661,116.808,505.326,64.58,127.038
44.99993026742602,853.135827370947,263.786,162.186,64.272,140.306
44.986774265296305,833.8470195561368,112.54,124.046,64.25,105.236
45.399819567841696,657.2410165926509,118.854,142.006,64.844,124.398
45.30806044315198,732.138795110924,106.314,131.226,64.712,132.306
45.00143979671719,784.2759264866938,117.49,106.204,64.272,112.804
44.79941302313922,796.9502986387263,170.326,176.826,63.986,132.266
45.47746456539194,765.4557153676656,137.746,127.214,64.954,147.106
44.53442492624797,713.5423651419052,111.11,1000,63.606,159.386
44.84599974911428,663.8205088981085,123.804,133.086,64.052,139.286
44.862272511537036,745.6323168128346,122.0,135.566,64.074,135.446
44.79906914558518,853.2452678016765,167.946,144.706,63.986,226.406
44.72974336389266,605.9807079354495,137.386,180.646,63.886,129.486
44.25930068774999,510.7497311778559,248.106,120.966,63.206,112.936
44.672770001120476,635.8452955732193,146.786,177.966,63.806,107.524
44.61825272305331,640.983671692379,150.586,144.806,63.726,151.226
44.630941596232674,698.7541866473629,1000,1000,63.746,1000
44.90785254125508,550.0610500348055,175.286,186.986,64.14,137.506
44.309340407587094,601.2361024096099,169.186,162.986,63.286,127.654
44.64573953009989,743.9841184620876,154.106,175.226,63.766,138.286
44.876369004372144,525.1994843999123,134.606,130.946,64.096,124.926
44.50585040332973,751.5605197842996,1000,1000,63.566,1000
44.477440580905736,743.5146755927943,137.306,132.046,63.526,150.146
44.715926163539635,751.6108701005309,118.48,177.166,63.866,130.446
43.89021068283912,578.600655110195,132.846,230.446,62.686,155.406
44.53562061712632,615.4921606670457,138.866,136.106,63.606,119.822
44.16923796192619,546.4720312605903,165.946,150.486,63.086,127.918
44.18807344921226,697.4983712555139,113.508,14.77,63.106,178.606
44.562374764488446,713.3888075713454,424.286,164.506,63.646,115.906
44.0312799167191,624.8999491034314,106.754,135.166,62.886,188.946
44.49136360595762,738.1190314058605,141.166,163.786,63.546,178.446
44.211386281744886,664.8446127256237,177.146,182.806,63.146,123.276
44.23993749588734,645.9948122760293,290.406,507.226,63.186,518.916
44.08526443427851,600.9393684293972,159.986,127.038,62.966,147.746
44.449778804709844,724.4606215826176,105.698,140.406,63.486,128.606
44.14303566905818,744.855828242202,175.186,60.226,63.046,357.326
44.14303566905818,686.0051043309884,175.186,60.226,63.046,357.326
44.28164688257167,575.685944105731,1000,1000,63.246,1000
44.254122124480006,726.902961159885,1000,1000,63.206,1000
44.267755334920274,757.6920101998195,1000,1000,63.226,1000
43.7919254103817,773.2899634903141,228.266,166.346,62.546,132.446
44.215244828354095,792.0197418194464,1000,115.642,63.146,111.726
44.10434846834127,859.3419911652891,107.172,101.782,62.986,110.626
43.7919254103817,746.9508916585589,228.266,166.346,62.546,132.446
44.07175224299105,584.2666815115805,157.466,163.046,62.946,111.352
43.851542143929926,941.1193933501768,1000,112.87,62.626,1000
43.76765097271161,1004.3169024759873,113.442,137.406,62.506,133.006
44.07185942174181,949.5269364326323,164.566,150.786,62.946,167.166
43.88967110301486,836.6451833121506,1000,505.326,62.686,1000
44.085873423038066,871.1106285421383,141.826,149.726,62.966,136.086
44.28106123999841,811.2927048066396,1000,1000,63.246,1000
43.97358095770488,797.643561665009,126.642,136.186,62.806,141.246
44.15646152871455,804.6001838249377,221.346,65.57,63.066,335.486
43.52494626578588,848.2722120373306,274.246,82.048,62.166,167.266
44.02970253398818,908.3625021946999,197.446,187.806,62.886,198.106
44.04298880722134,867.1172143856857,343.346,206.286,62.906,216.366
43.851542143929926,806.0627527646238,1000,112.87,62.626,1000
43.97325355216991,815.9317483702998,1000,1000,62.806,1000
43.795135441350475,812.7078437952617,1000,1000,62.546,1000
44.09943862368218,875.4922901864303,118.392,311.386,62.986,144.106
43.7919254103817,937.8097066702996,228.266,166.346,62.546,132.446
44.07175224299105,952.1255469495048,157.466,163.046,62.946,111.352
43.76765097271161,826.9912046969185,113.442,137.406,62.506,133.006
